"workerId","postId","experimentID","taskID","q1","tasks/triple-POS-INT.html_time","tasks/triple-POS-INT.html_test0","tasks/triple-POS-INT.html_test1","tasks/triple-POS-INT.html_test2","tasks/triple-POS-INT.html_test3"
"A1L3937MY09J3I","jamrdwdo","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/cut-at-xx-EMPTY-STRING.html","SQL","104194","“hixxbye”,""hibye""","""hexxllo"",""hello""","""thexxquickxxbrownxxfox"",""thequickbrownfox""","""goxxaway"",""goaway"""
"A1BMDP2T330DY2","jamn9wug","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/cut-at-xx-EMPTY-STRING.html","I had no issues","404476","“hixxbye”,""hibye""","""noxxyes"",""noyes""","""upxxdown"",""updown""","""rightxxleft"",""rightleft"""
"A1E4T8TME19QL8","jamr2o2j","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/cut-at-xx-EMPTY-STRING.html","C++, yes, no","46847","“hixxbye”,""hi""","""catxxdog"",""cat""","""00xx0"",""00""","""xxxx"","""""
"A21T7YH1PNOXF6","jamnjjfi","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/cut-at-xx-EMPTY-STRING.html","NO ","45712","“hixxbye”,[]","""ABGO"",[]","""POWER"",[]","""START"",[]"
"A2U5K5WW79T4Q2","jamloz3a","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/cut-at-xx-EMPTY-STRING.html","VB","108799","“hixxbye”,""hi""","""noxxsir"",""no""","""test"",""test""","""whyxxyou"",""why"""
"A1VHQ3KL3P4T4H","jamrkmj9","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/cut-at-xx-EMPTY-STRING.html","English, eaglesoftware, no issues","109032","“hixxbye”,""hb""","""byehixx"",""bh""","""lovelost"",""ll""","""saveme"",""ms"""
"A2JZUSRBP6H5S","jammh6ut","tasks/triple-POS-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/cut-at-xx-EMPTY-STRING.html","python.  No.  No.","317939","“hixxbye”,[]","""openxxclose"",[]","""highxxlow"",[]","""tallxxshort"",[]"
"A12BTFPKFKKD2I","jamnty9i","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-EMPTY-STRING.html","tasks/cut-at-xx-EMPTY-STRING.html","I only have slight experience with python","86334","“hixxbye”,""hi, bye""","""helloxxworld"",""hello, world""","""catsxxplay"",""cats, play""","""fastxxcars"",""fast, cars"""
"workerId","postId","experimentID","taskID","q1","tasks/cut-at-xx-FOUR-XS.html_time","tasks/cut-at-xx-FOUR-XS.html_test0","tasks/cut-at-xx-FOUR-XS.html_test1","tasks/cut-at-xx-FOUR-XS.html_test2","tasks/cut-at-xx-FOUR-XS.html_test3"
"A2RBF3IIJP15IH","jamlp5wr","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","I use CSS and HTML a lot, I had no issues with the survey.","542190","“abxxcd”,[""ab"", """", ""cd""]","""tgxxgsrxxde"",[""tg"", """", ""gsr"", """", ""de""]","""axyxxrnxxko"",[""axy"", """", ""rn"", """", ""ko""]","""bdxxkxxo"",[""bd"", """", ""k"", """", ""o""]"
"A2T11H7YI7QPGD","jamnlb4r","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","C#, Work/Hobby, No issues","158474","“abxxcd”,[""ab""]","""12xxd4ixx"",[""12"",""d4i""]","""12xxxxxxx2xx"",[""12"","""","""",""x2""]","""xxxxxxxxxxxx"",[""x"",""x"",""x"",""x""]"
"A23EWFNNOUS10B","jamlmeoq","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","C++, no issues","446284","“abxxcd”,[""a"", ""b"", """", ""c"", ""d""]","""cxxxxf"",[""c"", """", ""f""]","""bxxxxq"",[""b"", """", ""q""]","""pxxxxt"",[""p"", """", ""t""]"
"A36A510EEJ0NOC","jamnlv3j","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","No","147507","“abxxcd”,[""ab"", """", ""cd""]","""bgexxc"",[""bge"", """", ""c""]","""jxxcf"",[""j"", """", ""cf""]","""kjuxxdj"",[""kju"", """", ""dj""]"
"A24WDE3E887KCO","jammuyzv","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","FORTRAN. No. No.","300101","“abxxcd”,[""ab"",""cd""]","""craxxzeexxy?"",[""cra"",""zee"",""y?""]","""seaxxxshell"",[""sea"", ""xshell""]","""starbuxxcks"",[""starbu"",""cks""]"
"A25TSW9TVAIOQL","jamsrerx","tasks/triple-NEG-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","SQL.  As part of my job.  The survey did not work in Chrome version 39.0.2171.95.  I entered the input and expected output but the box remained red.","313146","“abxxcd”,[""ab"",""cd""]","""the xxx magazine"",[""the "",""x magazine""]","""An Exxtra Large"",[""An E"",""tra Large""]","""Super Bowl XXL highlights"",[""Super Bowl "",""L highlights""]"
"A2QY33EGEW6DTD","jamphb5v","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","no issues, no experience ","115338","“abxxcd”,[""a"", """", ""b""]","""cdxxef"",[""a"", """", ""d""]","""efxxgh"",[""e"", """", ""f""]","""ijxxkl"",[""i"", """", ""j""]"
"A18LPAFMK1B06K","jamltazw","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","Java","122285","“abxxcd”,[""ab"",  ""cd""]","""axxxbxx"",[""a"", ""xb""]","""xxxa"",["""", ""xa""]","""axbxxc"",[""ax"", ""b"", ""c""]"
"A27ZE20JZ3VDUP","jamsrzq4","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","I had some glitches that kept happening and it was throwing me and confusing me on what I should have been doing. ","76055","“abxxcd”,""a. ""","""bx"",""cdx""","""bc"",""a b""","""c d"",""a b c"""
"A49HPQ9P5AHU4","jamn15mu","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","Mostly PHP, for work. No issues with the survey (other than I tried backslash zero in a string and the interface didn't seem to like it.)","138781","“abxxcd”,[""ab"", ""cd""]","[""xx""],[""""]","[""axxxxxb""],[""a"", """", ""xb""]","[""xxaxxbxbx""],["""",""a"","""",""bx"",""bx""]"
"A2ZJAEL03VTZ8","jamm7i87","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","none","326258","“abxxcd”,[""ab"", ""cd""]","""cfxxhxxfd"",[""cf"", ""h"", ""fd""]","""jgxxjkgxxjif"",[""jg"", ""jkg"", ""jif""]","""kjxxjguhxxkixxfhg"",[""kj"", ""jguh"", ""ki"", ""fhg""]"
"A2P065E9CYMYJL","jamm7yuo","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","Javascript. no. no.","137529","“abxxcd”,[""a"","""",""c""]","""axxcsdfs"",[""a"","""",""c""]","""tfkxxk"",[""k"","""",""k""]","""vxxv"",[""v"","""",""v""]"
"A2E5PZUD6W4OA1","jammnojv","tasks/triple-NEG-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","Python. No but as hobby. None ","170927","“abxxcd”,[""ab"", """", ""cd""]","""xxxxxx"",[""x"", """", ""x""]","""1xxxx1"",[""1"", """", ""1"" ]","""2xxxx2"",[""2"", """", ""2""]"
"A1P0M5D9IGZIDK","jamnpsjq","tasks/triple-NEG-INT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","Javascript. Yes, at work. No issues.","132987","“abxxcd”,[""ab"", ""cd""]",""""",[]","""x"",[]","""xxxx"",[]"
"ACH337Q8X1SOI","jamlsple","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","c++","203473","“abxxcd”,[]","[],[]","[],[]","[],[]"
"A10XW6SNPNQX16","jampmdhx","tasks/triple-POS-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","I know some visual basic and C++ from school days","193392","“abxxcd”,""a,b,""","""cdxxr"",""c,d,r""","""frdxex"",""f,r,d,""","""zsxxdex"",""zs"""
"A3TXLHC83TPLT5","jamltqde","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","no","100168","“abxxcd”,[""ab"", """", ""cd""]","""abcxxxxd"",[""abc"", """", ""d""]","""aaaxxxdd"",[""aaa"", """", ""dd""]","""ababxxd"",[""abab"", """", ""d""]"
"AEOFJWOEXF94U","jamnueiz","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","THE FIRST ONE","164086","“abxxcd”,""AB,CD""","""AXXXX4"",""A,4""","""DXXXX2"",""D,2""","""4XXXXT"",""4,T"""
"A191V7PT3DQKDP","jamlw9re","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","I use C# as a part of my work, the description of the functions are not clear sometimes","174449","“abxxcd”,[""ab"", ""cd""]","""xx"",[""""]","""xxxx"",["""",""""]","[""""],[""""]"
"A2ELMQQHEDABQ5","jampqtvq","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","Java, Yes I work with program as part of work. I did not have issues with the survey but I don't see any code to paste other than it says to ""please submit comments first"". Thank you!","504828","“abxxcd”,[""a"",""b"",""c""]","""xxaxxd"",[""a"",""d""]","""xxxxxa"",[""a""]","""axxxxb"",[""a"",""b""]"
"A2AMI7BVALOCJP","jamsqcr2","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-FOUR-XS.html","tasks/cut-at-xx-FOUR-XS.html","Python","79573","“abxxcd”,""[a, b, c, d]""","""abxxcd"",""[a, b, c, d]""","""abxxcd"",""[a, b, c, d]""","""abxxcd"",""[a, b, c, d]"""
"workerId","postId","experimentID","taskID","q1","tasks/cut-at-xx-THREE-XS.html_time","tasks/cut-at-xx-THREE-XS.html_test0","tasks/cut-at-xx-THREE-XS.html_test1","tasks/cut-at-xx-THREE-XS.html_test2","tasks/cut-at-xx-THREE-XS.html_test3"
"A33921T4I2XIRS","jamnh5m2","tasks/triple-NEG-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","Java, for work - no issues thanks!","152486","“12xx34”,[""12"",""34""]","""cxxow"",[""c"",""ow""]","""xxxxxxxxx"",[""x""]","""xxouchxxsplat"",[""ouch"",""splat""]"
"A3US51RJ9AWSEE","jamve3q8","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","Javascript, don't really use program too much as I just took a class in high school, no issues.","159931","“12xx34”,[""1234""]","""34xx68"",[""3468""]","""fauxxyx"",[""fau"",""yx""]","""exx56xh"",[""e"",""56xh""] "
"A2GFRYX2PIRT4S","jampldjf","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","html","163182","“12xx34”,[""12"", ""34""]","""bbxxbb"",[""bb"", ""bb""]","""cxx"",[""c""]","""1xx1xxb"",[""1"", ""1"", ""b""]"
"A194HYD53ONJOY","jammfa31","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","Main languages used: JS, PHP and Java. ","149015","“12xx34”,[""12"", ""34""]","""abc"",[""abc""]","""xxmen"",[""men""]","""menxx"",[""men""]"
"A1USR9JCAMDGM3","jamlunmu","tasks/triple-POS-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","First time doing anything like this so I hope I did okay.  I had no issues with the survey.","157068","“12xx34”,[""12"", ""34""]","""26xxab"",[""26"", ""ab""]","""5xx98"",[""5"", ""98""]","""txxcc"",[""t"", ""cc""]"
"A2WMLZ23Z4ZRIE","jamo75iy","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","css, i work with web design, no issues with survey","240708","“12xx34”,[""12"",""34""]","""23xx45xx92"",[""23"",""45"",""92""]","""65xxtfxx90"",[""65"",""tf"",""90""]","""92xx902xxdexx8"",[""92"",""902"",""de"",""8""]"
"A1WOV2JIV5I9VE","jamm1c5y","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","HTML","185768","“12xx34”,[""12"",""34""]","""11xx26"",[""11"", ""26""]","""22xx78"",[""22"",""78""]","""17xx23"",[""17"",""23""]"
"A1JT9DNDMSQ34E","jamnp45m","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","nope","122279","“12xx34”,[""12"",""34""]","""25xx34"",[""25"",""34""]","""stxxxrg"",[""st"",""xrg""]","""45xxx11"",[""45"",""x11""]"
"AB774I47XHB4K","jammrd98","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","the first one","152661","“12xx34”,""12,34""","""34xx11"",""34,11""","""22,xx19"",""22,19""","""awxxgd"",""aw,gd"""
"A3pqugiqqbpr98","jamm9zy7","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","no problems great task","103066","“12xx34”,""12,34""","""1xx1"",""1,1""","""000xx0"",""000,0""","""xx"","""""
"A1ZHKUTYIDG5OG","jamo31ft","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","no issues","247233","“12xx34”,[""12"", ""34""]","""absxxba"",[""abs"", ""ba""]","""notxxme"",[""not"", ""me""]","""helloxxgoodbye"",[""hello"", ""goodbye""]"
"A33QUS4NRVVMTN","jamlmpuo","tasks/triple-NEG-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EVEN-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","HTML or BBC. I worked with some programming in school. I did not have any issues with the study; everything worked as intended. ","121971","“12xx34”,[""12"", ""34""]","""25xxx7"",[""25"", ""x7""]","""dxxxb"",[""d"", ""xb""]","""axx75"",[""a"", ""75""]"
"A1OGWGOMZ4Y3WK","jamo10no","tasks/triple-NEG-INT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","use program as part of work, did not have any technical issues with survey","158028","“12xx34”,[""12"", ""34""]","""11xxx789"",[""11"", ""x789""]","""758xx87xx888"",[""758"", ""87"", ""888""]","""11xxx23"",[""11"", ""x23""]"
"A2CHDWKAYZ3P3E","jamlro62","tasks/triple-NEG-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","I use python the most, as a hobby and for business purposes. No issues with the survey. Great study!","172797","“12xx34”,[""12"", ""34""]","""11xx22"",[""11"", ""22""]","""31xxv"",[""31"", ""v""]","""2xxs"",[""2"", ""s""]"
"A183WYXN12P2TJ","jamnty7q","tasks/triple-POS-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","C++, work, no issues","211161","“12xx34”,[""12"",""34""]","""1xxx2"",[""1"",""x2""]","""xxxxxxx"",["""",""xxxxx""]","""64xx78xx23"",[""64"",""78xx23""]"
"A31A4YKVSOYRVS","jamua8i1","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","None","1227650","“12xx34”,""12, 34""","""6xx1xx3"",""6,1,3""","""252xx20xx000"",""252, 20, 000""","""53xx22xx2"",""53, 22, 2"""
"AVFHVR031G04W","jamnrlui","tasks/triple-POS-FLOAT.html,tasks/adding-machine-WITHOUT-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","I am in school for Computer Science, I am learning Java and C++. No issues with survey!","161920","“12xx34”,[""12"", ""34""]","""379xx13xxx423"",[""379"", ""13"", ""x423""]","""8xxx9"",[""8"", ""x9""]","""674xx19x"",[""674"", ""19x""]"
"A19UBZFVUWL1ES","jamne511","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","perl, work, no","126267","“12xx34”,[""12"",""34""]","""xx"",[]","""xxxx"",[]","""aaxxbb"",[""aa"",""bb""]"
"A5I4Y0GXJM69D","jamlpzxr","tasks/triple-POS-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","no, good","65790","“12xx34”,""12""","""13"",""13""","""14"",""15""","""16"",""17"""
"A3BFMY5OX2WMUW","jamrcyex","tasks/triple-NEG-INT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","AutoHotkey, use it for work, a lot. No issues, thank you","143343","“12xx34”,[""12"",""34""]","""somethingxxsomething"",[""something"",""something""]","""darksidexxcomplete"",[""darkside"",""complete""]","""525xx23"",[""525"",""23""]"
"A2GAQZAZWV01PU","jamnlogc","tasks/triple-POS-INT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","The survey does not have a validation code. I am going to put my ID instead. A2GAQZAZWV01PU","111431","“12xx34”,[""12"",""34""]","""345xx53"",[""345"",""53""]","""342xxab"",[""342"",""ab""]","""ababaxxxba"",[""ababa"",""xba""]"
"A3CDT7S9CRGIEG","jamqgd60","tasks/triple-NEG-INT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-EMPTY-SUBLIST.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","n/a","295044","“12xx34”,[""12"",""34""]","""2xx5"",[""2"",""5""]","""33xx22"",[""33"",""22""]","""obxxsb"",[""ob"",""sb""]"
"A3JXAURWDF54DG","jamlmj8y","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-WITH-00.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","C++, Yes, No","108358","“12xx34”,[""12,34""]","""axxxxxxxxb"",[""a,b""]","""1xxxx2xxxx3"",[""1,2,3""]","""1xxxxxxxx2xxxx"",[""1,2""]"
"A22E831P684LJZ","jamp7h84","tasks/triple-NEG-FLOAT.html,tasks/adding-machine-EMPTY-LIST.html,tasks/sum-sublists-ALL-FULL.html,tasks/first-half-ODD-LENGTH.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","Python, I do not work with programming as part of work or school, it is a hobby. I believe that for the 2nd task the example input and output didn't show up and instead the boxes were just empty.","113792","“12xx34”,[""12"", ""34""]","""xx123"",[""123""]","""abxxabxxaa"",[""ab"", ""ab"", ""aa""]","""00xx"",[""00""]"
"AMY9FF4EMW50O","jamqp104","tasks/triple-POS-FLOAT.html,tasks/adding-machine-LEADING-0.html,tasks/sum-sublists-EMPTY-LIST.html,tasks/first-half-EMPTY-STRING.html,tasks/cut-at-xx-THREE-XS.html","tasks/cut-at-xx-THREE-XS.html","it was backwards in some aspects","338356","“12xx34”,[""a , xb""]","""12xx34"",[""a ,cb""]","""12x43"",[""c ,bx""]","""23xx5"",[""a ,xb""]"
